,리뷰,메뉴
938,약간 기름오래된맛 기름좀 자주가세요 딴건 다좋음,후라이드 치킨/1(맛 선택(후라이드＋양념))
939,존맛탱입니당 ㅎㅎㅎㅎㅎ,"핫순살 치킨/1(맛 선택(간장＋마늘),사이드메뉴 추가(사이다 사이즈 업))"
940,댓글알바 들인가ㅋㅋㅋ평범한맛,
941,대존맛...!,순살 치킨/1(맛 선택(후라이드＋양념))
942,맛있어서 야식으로 좋습니다,순살 치킨/1(맛 선택(후라이드＋간장))
943,핫후라이드 역시 진리네요ㅎㅎㅎ 따숩할때도 식어서도 맛나여♡♡,"핫후라이드 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(콜라 사이즈 업)),핫후라이드 치킨/1(맛 선택(후라이드 한마리))"
944,역시나 자담치킨👍👍👍👍,"순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(사이다 사이즈 업))"
945,늘먹지만 늘맛있고 배달하시는기사님도 친절해용,후라이드 치킨/1(맛 선택(후라이드＋양념))
946,너무너무 맛있어요. . .또먹구싶은맛,순살 치킨/1(맛 선택(후라이드＋허니버터))
947,맛있어요 자주 시켜먹을게요,순살 치킨/1(맛 선택(후라이드＋마늘))
948,배달도 빠르고 맛있어요. 자주 시켜먹을게요,동물복지 후라이드/1(맛 선택(후라이드＋양념))
949,제 입맛엔...모 사람 마다 입맛이 다르니깐요,순살 치킨/1(맛 선택(후라이드＋마늘))
950,늦은시간에 시킬수있는 치킨집중엔 최고!! 늦은시간이 아니라도 제가 고려하는 3순위 안에는 항상 들어가는 집입니다 맛있어용,"순살 치킨/1(맛 선택(후라이드＋간장),사이드메뉴 추가(콜라 사이즈 업))"
951,진짜 내가 먹어본 후라이중에수 바삭수준이 갑 웬만한 유명브랜드보다 훨씬 맛잇다 ㅇ리뷰보고시키지 잘한듯 인생치킨,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
952,여긴진짜 정말맛있음요 말이필요없음ㅋㅋ,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(사이다 사이즈 업))"
953,뭔가 깨끗한 느낌의 치킨!,후라이드 치킨/1(맛 선택(양념 한마리))
954,진짜 여기는 내 최애 치킨집 항상 감사핮니다!,동물복지 후라이드/1(맛 선택(간장＋허니버터))
955,맛있습니다^^* 시간도빠르고맛있어요,후라이드 치킨/2(맛 선택(양념 한마리))
956,핫후라이드 시켰는데 반반이 왔네요ㅠ 늦은 시간이라 그냥 먹지만 실망..,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
957,눈온지고 모르고 퇴근길에 들어가면서 시켰는데 저희집이 언덕이라 많이 가파르거든요. 위험할거 같아서 전화드렸더니 일단 오신다고 하셨고 벨소리가 나서 나가보니 집앞까지 언덕을 걸어서 오셨더라구요 굉장히 가파른 언덕이 길었을텐데 웃으시며 건네주셔서 감동받았어요~ 치킨도 물론 맛있었구요~ 너무 감사합니다 번창하세요~^^,후라이드 치킨/1(맛 선택(후라이드＋양념))
958,맛있어요~~순살이 먹기편함 ㅋㅋㅋ,순살 치킨/1(맛 선택(후라이드＋마늘))
959,핫후라이드 맛있어요,"핫후라이드 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
960,두번째인데 맛있어요 역시 양념이 제일 맛있네요! 배달은한시간이 걸렸지만 너무 친절하셔서 좋았습니다 늘 새벽까지 배달하시느라 고생많으신거같아요! 맛있게 잘먹었습니다ㅠ,순살 치킨/1(맛 선택(간장＋양념))
961,맛나 요 근데 후라이드가 약간 기름 쩐맛이나네요 개선바랍니다,"후라이드 치킨/1(맛 선택(후라이드＋양념)),생맥주 1000cc/1"
962,역시 뼈치킨이찐리네요 ㅎㅎ,"핫후라이드 치킨/1(맛 선택(간장 한마리)),핫순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업))"
963,양이 살짝 적지만 역시 넘나 맛있는것,순살 치킨/1(맛 선택(후라이드＋간장))
964,순살핫바베큐 시켰는데 비리고 맛이 너무 없어서 꺼내서 마늘 잔득넣고 오븐에 다시 돌렸어요 그래도 맛이 없어요 ㅠ ㅠ 아 오늘저녁은 망했음,순살 핫바베큐/1(매운맛 선택(덜매운맛))
965,새벽에 시켜먹으면 정말정말 맛있어요,순살 치킨/1(맛 선택(후라이드 한마리))
966,맛있네요ㅎㅎ 여기살지는않지만,순살 치킨/1(맛 선택(후라이드 한마리))
967,새벽에 늦게 치킨 생각났는데 역시 자담 맛도 양도 대만족,순살 치킨/1(맛 선택(간장＋마늘))
968,이집파닭은맛있는데 강정은정말아닌거같아요..,순살강정치킨/1(매운맛 선택(매운맛))
969,양많고 안질리고맛있어요 파닭중에최고,순살파닭후라이드/1
970,맛있어요 근데 그냥 순살간장치킨같아영,순살강정치킨/1(매운맛 선택(순한맛))
971,너무 맛있게 잘먹었습니다 새벽에 갑자기 치킨이 꽂혀서 늦게까지해서 시켰는데 맛도있어서 놀랐어요! 특히 양념치킨 너무 맛있었어요ㅠ,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
972,늘 실망시키지않는 치킨 무절임까지 맛나고 모든 식재료 국내산이네요,순살파닭후라이드/1(사이드메뉴 추가(콜라 사이즈 업))
973,대박..완전 맛있고 명성대로네요,순살 치킨/1(맛 선택(간장＋허니버터))
974,여기는 가식이 아니라 진짜 맛있어서 리뷰 적는곳 일주일에 2번은 시켜먹는듯ㅋㅋㅋㅋㅋㅋ,3반 간장/1
975,항상 맛있고 친절학게 빠르게 배달해주셔서 감사합니다ㅎㅎ,동물복지 후라이드/1(맛 선택(간장＋마늘))
976,맛있게 잘 먹었습니다~~,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(무 추가))"
977,ㅡ간장은 너무 달다는것만 빼면 정말 맛있음,"후라이드 치킨/1(맛 선택(후라이드＋간장)),코카콜라 1.25L/1"
978,맛있습니다. 치킨무도 맛있어요,"핫후라이드 치킨/1(맛 선택(후라이드 한마리)),순살 치킨/1(맛 선택(양념 한마리))"
979,핫순살이죠ㅋㅋ먹기도편하고 느끼하지도 않고ㅎㅎ,핫순살 치킨/1(맛 선택(간장＋양념))
980,맛잇다아아아아아아아,핫순살 치킨/1(맛 선택(후라이드＋양념))
981,믿고 먹는 자담치킨!!,후라이드 치킨/1(맛 선택(후라이드 한마리))
982,맛있네요 아이도 먹을수있고 배달도 빠름 체인점보다 나아요,후라이드 치킨/1(맛 선택(후라이드＋양념))
983,"우리동내 인생치킨집 찾았습니다. 맛, 양, 치킨 퀄리티에 배달빠르기까지 앞으로 내 마음속 일등 치킨집은 자담쓰👍","순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(사이다 사이즈 업))"
984,어찌 이리 맨날 맛있는지....?,후라이드 치킨/1(맛 선택(후라이드＋양념))
985,역시 맛있어요ㅋㅋ 좋아요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
986,언제나 맛있게먹고있습니다!!,날다닭 치킨/1(맛 선택(후라이드 한마리))
987,맛있습니다 ㅋㅋ ㄹㅣ뷰만보고 첨 시켜먹었는데 만족해요 양념 맛있음,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
988,양 많고 맛있고 배달도 빨라요,순살 치킨/1(맛 선택(후라이드 한마리))
989,맛있게 잘먹었어요ㅎ,후라이드 치킨/1(맛 선택(후라이드＋양념))
990,파닭 맛있고 배달빨라요,"순살파닭후라이드/1,코카콜라 1.25L/1"
991,전에 한번 시켰었는데 이번에도 시키네요 치킨 괜찮습니다 맛있어요:),순살 치킨/1(맛 선택(간장 한마리))
992,간장치킨먹고싶어서 시켰는데 배달도 빠르고 양도 괜찮고 무엇보다도 정말 맛있었어요!,"순살 치킨/1(맛 선택(후라이드＋간장)),메가 크런치/1"
993,완전친절 맛도 대존맛,순살 치킨/1(맛 선택(후라이드＋간장))
994,평이 좋아서 시켜봤는데 정말 맛있네요! 예정시간보다 10분쯤 일찍 오시고 배달해주신 분도 친절하셨어요. 그리고 직접 담그시는 건지 모르겠지만 무가 진짜 맛있어요ㅎㅎ,"순살 치킨/1(맛 선택(후라이드＋양념)),코카콜라 1.25L/1"
995,양은 많았는데 치킨이 좀 눅눅했어요,후라이드 치킨/1(맛 선택(후라이드＋양념))
996,늘 맛있죠~파닭은 처음 주문했는데 소스도 맛있고 파도 많고 좋아요,"순살파닭후라이드/1,치킨무/1"
997,허니버터보단 간장이랑 양념이 더 맛있는거같네요 그래도 맛있게먹었습니더,"핫순살 치킨/1(맛 선택(간장＋허니버터)),생맥주 1000cc/1"
998,아이들이 여기 양념소스를 좋아해요,순살 치킨/1(맛 선택(후라이드＋양념))
999,맛있는데 양이 적은듯요,순살 치킨/1(맛 선택(후라이드＋양념))
1000,"처음 먹어봤는 데 핫후라이드랑 양념 둘 다 짱 맛있어요,,,,,,,, 또 시켜묵을거에여",핫후라이드 치킨/1(맛 선택(후라이드＋양념))
1001,맛있고 배달도빨라요!,"순살 치킨/1(맛 선택(후라이드＋양념)),코카콜라 1.25L/1"
1002,배달하시는 분도 친절하시고 맛있는데 양도 제법 돼서 만족합니다 또 무가 맛있네요,핫순살 치킨/1(맛 선택(간장＋양념))
1003,맛있어요~ㅅ댑혀먹어도 맛잇음,후라이드 치킨/1(맛 선택(후라이드 한마리))
1004,너무너무 맛있고 양도 많아요 감자튀김도 같이 오는게 정말 좋은거 같습니다,순살 치킨/1(맛 선택(후라이드 한마리))
1005,맛있게 잘 먹었습니다 항상 감사합니다,"3반 간장/1,코카콜라 사이즈업 /1"
1006,맛있어요 종말!!!!!!!,3반 간장/1
1007,맛있었어요. 프랜차이즈보다 나은듯! 특히 메사크런치 감튀 안주로 좋았네요~! 셋이먹었는데 충분했습니다. 이번에 후라이드 양념 반반 하려다가 주문을 잘못했는데 ㅠㅠ 담번엔 후라이드 먹어봐야겠어요.. 핫후라이드가 살짝매워서 스냥먹어도 맛있었을거 같아요!,"핫후라이드 치킨/1(맛 선택(양념 한마리)),메가 크런치/1"
1008,맛은 그렇게 추천할만하지않다.,순살 치킨/1(맛 선택(후라이드＋양념))
1009,후라이드.. 주문 시키고 호적메이트 먼저 먹이고 전 나중에 먹었는데도 한시간이 지나고 먹었는데도 진짜 존말이네요... 간장 양녀 쩔어요.... 근데 호적메이트는 맛이 너무 무검다고 하더라고요? 혀가 이상한게 틀림없... 존맛이이에요 후라이으으으!!,후라이드 치킨/1(맛 선택(후라이드＋간장))
1010,일단배달하시는분이친절해서대만족! 핫후라이드맛나요!,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
1011,엄청 많아요 다음에는 순살을 먹을려구요,핫후라이드 치킨/1(맛 선택(후라이드＋간장))
1012,항상 맛있게 잘 먹습니다! 매번 친절하고 맛있게 빨리 가져다 주셔서 너무 감사합니다!!,동물복지 후라이드/1(맛 선택(간장＋마늘))
1013,항상 친절하고 맛있게 주셔서 감사합니다ㅎㅎ,"3반 간장/1,간장뽀끼/1"
1014,최근에는 여기서 시켜먹고있어요,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
1015,파닭 맛있어요ᆢㄱㄴㆍ,파닭후라이드/1
1016,전 양념은 항상 자담에서만 시켜먹어요~~^^,후라이드 치킨/1(맛 선택(양념 한마리))
1017,극찬합니다. 순살 파닭을 먹었는데 찍어먹는 간장 소스도 아주 칭찬합니다. 치킨은 당분간 여기서만 시켜먹을겁니다. 원래는 교촌 레드 치킨을 주로 먹었으나 오랜만에 진짜 진짜를 먹었습니다. 바삭바삭하고 맛있어요 진짜 진짜 여기서 시켜먹어야돼요,순살파닭후라이드/1
1018,자담치킨 밑간이 너무 좋았습니다,날다닭 치킨/1(맛 선택(후라이드 한마리))
1019,매우 맛있고 양도 푸짐 김마리와 감자튀김이 서비스라 좋았습니다,순살 치킨/1(맛 선택(후라이드 한마리))
1020,진짜 진짜 맛있음 근데 감튀는 얇은거보다 두꺼운게 좋아요,순살 치킨/1(맛 선택(후라이드＋마늘))
1021,맛잇어욥 양념 짱임 직접만든 무도 짱맛잇어용 강츄,"핫순살 치킨/1(맛 선택(간장＋양념)),생맥주 1000cc/2"
1022,순살 강추요 닭다리살이라 부드러워요~ 여긴 양념 진짜 맛있어요,순살 치킨/1(맛 선택(후라이드＋양념))
1023,겁나게 맛나네요,"순살 치킨/1(맛 선택(양념 한마리)),핫순살 치킨/1(맛 선택(마늘 한마리))"
1024,맛있네요~~~~~~~~~~~~~~,후라이드 치킨/1(맛 선택(후라이드 한마리))
1025,항상 맛있게 음식 해주셔서 감사합니다,동물복지 후라이드/1(맛 선택(간장＋마늘))
1026,맛있어요.........,"후라이드 치킨/1(맛 선택(후라이드 한마리)),처음처럼/1"
1027,맛있어서 또 시켰어요 여전히 바삭하고 맛있어요,순살 치킨/1(맛 선택(간장＋양념))
1028,염지하실때 뭔가 비린맛이 나기놰요 ㅜ,날다닭 치킨/1(맛 선택(후라이드 한마리))
1029,순살 간장+양념 시켰는데 맛있어용~~~^^ 그나저나 다음엔 젓가락도 같이 보내주세요오ㅠ ㅠ,순살 치킨/1(맛 선택(간장＋양념))
1030,너무 맛있고 친절해요,순살 치킨/1(맛 선택(후라이드＋양념))
1031,배달 빠르고 좋음 파닭 맛있어요,"파닭후라이드/1,생맥주 1000cc/1"
1032,전에 먹을때 너무 맛있어서 두마리나 주문했는데 소스가 달라진 이유로 맛이....,순살 데리야끼/2
1033,소스가 좀 달라진 이유인지 맛이 전과 달라서 ...,"후라이드 치킨/1(맛 선택(양념 한마리)),순살 데리야끼/1,생맥주 1000cc/1"
1034,치킨다리가 하나가 안왔는데도 불구하고 감자튀김이랑 서비스로 더 주셔서 감사합니다 항상 맛있게 잘 먹었어요! 다음번에도 또 시킬게요😀,"동물복지 후라이드/1(맛 선택(간장＋마늘)),코카콜라 사이즈업 /1"
1035,튀김옷이 딱딱해요 근데 새벽에 시킬수 있는 치킨중 제일 맛있어요,"후라이드 치킨/1(맛 선택(후라이드 한마리)),생맥주 1000cc/1"
1036,자담치킨 다른 프렌차이즈보다 더 맛있어요! 양도 많고 질도 좋고 배달해주시는 분도 친절하세요 치킨무 원래 안먹는데 무도 맛있어요ㅎㅎ,후라이드 치킨/1(맛 선택(후라이드＋양념))
1037,맛있음 푸석하지도않음 늦은시간에 시켰으나 매우 만족스러움 다만 살짝매움. 그래서 맛 별4개!,순살 치킨/1(맛 선택(양념 한마리))
1038,혼자서 3일에 걸쳐 먹을정도로 양이 많음... 굿 다만 기름기를 좀 더 털면 좋겟어요,핫순살 치킨/1(맛 선택(후라이드＋간장))
1039,굿굴굿구ㅛ굿 양념 맛있어요,"순살 치킨/1(맛 선택(후라이드＋양념)),코카콜라 사이즈업 /1"
1040,조아요조아요조아요조아요,후라이드 치킨/1(맛 선택(후라이드 한마리))
1041,움 솔직히 후기보고 기대해서 시켯는데 실망이에요 ㅠㅠ 후라이드 간장 반반 시켜서 먹엇는데 기름이 너무많아서 느끼하고... 안에는 살이 덜 익엇는지 뱉은게 몇개가 되네요ㅠㅠㅠㅠㅠㅠ리뷰같은거 원래 잘 안쓰는데.. 기름만 좀 어떻게햇으면 좋겟네요!!,후라이드 치킨/1(맛 선택(후라이드＋간장))
1042,배달도 빠르시고 양도 최고 ㅎㅎㅎㅎㅎ 간장이 너무 제 취향이라 다음에 또 시켜먹으려구욯ㅎㅎㅎㅎㅎㅎㅎ 아 물론 양념이랑 후라이드도 맛있어요,3반 간장/1
1043,원래도 맛있었지만 다른 날 보다 더 맛있고 더 청결해서 기분도 좋았습니다 감사합니다 다음에 또 시켜먹겠습니다!,"동물복지 후라이드/1(맛 선택(간장＋마늘)),코카콜라 사이즈업 /1"
1044,ㄹㅇ 갓이다 허니버터인가 그 맛은 시키지마셈 개느끼 간장 마늘 흥해라 ㅠㅠㅠ 존맛임 티비광고하는 브랜드치킨보다 여기가 훨 맛있음 ㅇㄱㄹㅇ,후라이드 치킨/1(맛 선택(후라이드＋허니버터))
1045,이름없는 치킨집인데 좀 비싸다 싶었거든요 근데 온거 보니 맛있네요 갠적으로 양념 추천추천해요 후라이드 양념 반반 먹었는데 정말 맛있게 잘 먹었어요 일반 치킨 체인점들보다 더 맛있는듯 튀김옷도 바삭바삭하고~ 여기로 갈아타려구여ㅋㅋㅋ 쿠폰도 있고 좋아여~~,후라이드 치킨/1(맛 선택(후라이드＋양념))
