,리뷰,메뉴
139,처음시켜먹어봣는데 뭔가 건강한 맛잇네여 근데 핫불닭은 좀 많이 매워요ㅎㅎ 치즈도 듬뿍 들어잇고 맛잇엇어요^^,"하프 앤 하프 피자 L/1(피자 선택(수제불고기,핫불닭),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함),소스 추가 선택(갈릭디핑소스 2개 추가,수제렌치소스 1개 추가))"
140,맛있었어요~ 먹느라 사진 깜빡했어요 ㅠ,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(페퍼로니),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함),소스 추가 선택(핫소스 2개 추가)),통다리핫바베큐치킨（다리만） 6조각/1"
141,잘 먹엇어요~~~~,
142,음 아주 훌룡해요~ 반반피자 잘 안 먹는데 참으로 맛있었어요 ^^ 저의 다이어트를 막을 생각이신가요? 맛있어서 다 먹어버렸잖아요 ㅠ,"하프 앤 하프 피자 L/1(피자 선택(베이컨체다치즈,콤비네이션),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(칠성사이다 L 추가))"
143,일주일에 두번째중...아주 굳굳굳 꿀맛.. 알바하면서 시켜먹는데 맛있어요.. 메뉴별로 꼭 다 시켜서 맛보겠습니다.. (아 배달해주시는분 넘 친절하시네요..),"하프 앤 하프 피자 M/1(피자 선택(플레인치즈,크레이지포테이토),테두리 변경 추가 선택(고구마크러스트 추가),세트 변경 추가 선택(추가 안함))"
144,좋았어요 맛있게잘먹었어요 감사,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
145,피자 도우도 두껍고 맛있게 먹었습니다!!,"매콤불고기/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(치킨텐더6조각＋콜라L 추가),소스 추가 선택(갈릭디핑소스 2개 추가,갈릭디핑소스 4개 추가))"
146,정성담긴 피자네요ㅎ 담백하니 맛있구요 포장도 엄청 신경써주시네요 덕분에 따뜻하게 먹었어요!! 감사합니다.,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
147,"리뷰같은거 남기기 귀찮아서 왠만해선 안남기는데요. 솔직히 치즈볼먹고 리뷰 안남길려고 했엇는데 한입먹는순간, 안남길수 없는 맛이더군요.. 피자까지... 진짜 별점도 막대충하는데 이건 정성입니다 요기 피자집은 번창했으면 좋겠네요... 너무너무 너무너무 맛잇네요.. 알바하면서 시켜먹어서 그닥 기대는 안했는데 진짜 너~무 맛있습니다 평균평점 인정합니다.. 포장상태도 굳이구,배달 해주시는분까지 친절하십니다.. 그런데 콜라는 안주시네요..? ㅎㅎ 암튼 맛은 최곱니다","포테이토/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(고구마크러스트 추가),세트 변경 추가 선택(추가 안함))"
148,배달도 빠르고 맛있었습니다!!,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,순수고구마),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 S 추가))"
149,맛있어요 배달도 빠릅니다,"하프 앤 하프 피자 L/1(피자 선택(콤비네이션,소세지킹),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),토핑 추가 선택(블랙올리브 20ea 추가)),카스 4캔/1"
150,맛있내요 흐다음애도 시켜먹을깨요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(고구마크러스트 추가),토핑 추가 선택(파인애플 12ea 추가),소스 추가 선택(수제피클 1개 추가))"
151,음식은 맛있게 잘 먹었습니다 . 배달 아저씨가 주소 제대로확인안하고 딴집가놓고 저희한테 주소 제대로 안썼다고 뭐라함 ㅡㅡ 배달이 기분나빴음,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(스프라이트 L),테두리 변경 추가 선택(추가 안함)),핫윙&봉 10조각/1"
152,피자 완전 맛있어요! 치즈맛을 많이느끼고 싶을때 찾게될 거 같아요! 치즈볼은 BHC같은 치즈볼을 생각했는데 겉에가 시장핫도그같은 식감이라 아쉬웠습니다! 제가 잘 못 읽고 시켰나봐요! 그래도 맛있게 잘 먹었습니다!,"하프 앤 하프 피자 M/1(피자 선택(베이컨체다치즈,포테이토),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가)),크림치즈볼 6개/1"
153,진ㅋ자 여기는 겁나 멋있음요 ㅋㅋ,"페퍼로니/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(고구마크러스트 추가),세트 변경 추가 선택(추가 안함))"
154,아주 좋아요 좋아 좋아,"치즈스폐셜 /1(테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가))"
155,맛있어요 맛있어요 시켜드세요,
156,흠 밋밋한 거 같아요 ㅎㅎㅎ,"하프 앤 하프 피자 M/1(피자 선택(하와이언,크레이지포테이토),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 S 추가))"
157,와 진짜 맛있습니다 후기보고평이다좋길래 시켜먹었는데 진짜 와 맛있숩니당ㅎㅎ 앞으로 피자는 여기서 먹을래요,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,수제불고기),테두리 변경 추가 선택(크림치즈크러스트 추가),세트 변경 추가 선택(추가 안함))"
158,맛있게 먹어서 그런지 양이 적다고 느꼈네요,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(치즈떡볶이（보통맛） 추가),음료 추가 선택(칠성사이다 L 추가),소스 추가 선택(핫소스 2개 추가,수제피클 1개 추가))"
159,전반적으로 매우 맘에들어요 ~^^ 맛있게 잘먹었어요~^^,"하프 앤 하프 피자 L/1(피자 선택(페퍼로니,하와이언),테두리 변경 추가 선택(고구마크러스트 추가),세트 변경 추가 선택(오븐구이치킨1마리＋콜라L 추가))"
160,맛납니다요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
161,두가지 맛을 한번에 볼수있어서 좋은데 콜라는 별도로 시켜야 함~,"하프 앤 하프 피자 L/1(피자 선택(콤비네이션,수제불고기),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함))"
162,사장님 정말 친절하시고 맛잇게잘먹었습니다~!!,"통새우 핫 불닭 피자/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(칠성사이다 L 추가),토핑 추가 선택(모짜렐라치즈 80g 추가),소스 추가 선택(핫소스 2개 추가,수제피클 1개 추가,갈릭디핑소스 2개 추가))"
163,깔끔하게 포장이 되어 와서 먹기좋았어요,"콤비네이션/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(치즈떡볶이（보통맛） 추가),음료 추가 선택(칠성사이다 L 추가))"
164,배달도 빨리왔고 보온해와서 따뜻한 피자 먹었습니다 기본피자인데도 토핑도 풍부하고 치즈도 좋은거같아요 특히 피클도 맛있었습니다,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
165,맛있어요 ㅎㅎㅎㅎㅎㅎㅎㅎ,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가))"
166,맛있게 잘 먹었습니다,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함))"
167,맛있어요 항상 여기서 시켜 먹어요.,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
168,토핑도 많고 진짜 맛있어요!!,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,수제불고기),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),소스 추가 선택(핫소스 2개 추가,수제피클 1개 추가))"
169,사진찍는걸 까먹을정도로 맛이 최고에요. 이사온지 한달도 안됐는데 벌써 두번째 주문. 콤비네이션피자 맛이 담백하니 부담스럽지않아 좋았고 치즈스파게티는 소스많은걸 좋아하는데 풍성한소스덕에 너무 맛있게먹었어요,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(치즈크러스트 추가),소스 추가 선택(수제피클 1개 추가))"
170,너무 맛있게 잘먹었습니다 이제야 찾았네요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(포테이토),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(칠성사이다 L),테두리 변경 추가 선택(추가 안함),소스 추가 선택(핫소스 1개 추가,핫소스 2개 추가,수제피클 1개 추가,갈릭디핑소스 2개 추가,수제렌치소스 1개 추가,퐁듀치즈 1개 추가))"
171,이 구역 진짜 피자집은 여기밖에 없어요,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(페퍼로니),사이드 메뉴 선택(핫윙&봉（10조각）),음료 선택(스프라이트 L),테두리 변경 추가 선택(추가 안함),소스 추가 선택(갈릭디핑소스 2개 추가))"
172,항상 맛있게 먹고 있어요!,"하프 앤 하프 피자 L/1(피자 선택(콤비네이션,순수고구마),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
173,감사해요 ㅎㅎㅎㅎㅎㅎㅎ,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,수제불고기),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함)),칠성사이다 L/1"
174,프랜차이즈 피자를 자주먹었는데 이사온지 몇일안되서 동네산책하다 피자오래 피자집을 봤어요. 한번 시켜봐야겠다 마음먹고 오늘 주문했는데. 와~~~ 프랜차이즈 피자와 차원이 다르네요. 쫄깃한 도우와 푸짐한 토핑. 수제피클도 상큼하고 맛있고 윙도 닭냄새안나고 맛있게 잘 구워져왔어요. 자주이용하게 될꺼같아요 . 너무 맛있었습니다.,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(핫윙&봉（10조각）),음료 선택(코카콜라 L),테두리 변경 추가 선택(치즈크러스트 추가),토핑 추가 선택(체다치즈 60g 추가),소스 추가 선택(수제피클 1개 추가))"
175,ㅣ시간 걸린다 했는데 30분도 안걸린거 같애요 피자 맛있게 잘먹었습니다,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
176,빨리오고맛도있고요요요,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,순수고구마),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
177,나는 뚠뚜니가 될테야,"하프 앤 하프 피자 L/1(피자 선택(페퍼로니,플레인치즈),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
178,세상 꿀맛임 또주문할꺼,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 S 추가))"
179,맛잇어요 ~~ 또 시힐게욤~~^^,"페퍼로니/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함)),수제피클/3"
180,처음 시켜봤는데 맛 좋아용^^ 도우가 특이하네요!! 하와이안시킨다는걸 페퍼로니로 잘못시키킨했는데 이것도 맛있어용ㅋ 담에또주문할게요,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,베이컨체다치즈),테두리 변경 추가 선택(크림치즈무스（크림치즈＋체다） 추가),세트 변경 추가 선택(추가 안함),소스 추가 선택(갈릭디핑소스 2개 추가)),크림치즈볼 6개/1"
181,맛나게 잘먹었어용~!,"하프 앤 하프 피자 M/1(피자 선택(베이컨체다치즈,크레이지포테이토),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가),토핑 추가 선택(핫불닭 60g 추가),소스 추가 선택(갈릭디핑소스 2개 추가,매콤대핑소스 1개 추가))"
182,솔직히 너무 맛있네요 다른맛도 먹어봐여겟어요 크림치즈 도우 선택한것도 신의 한 수! 또 시켜먹을거에요 그리고 치즈볼 강추,"하프 앤 하프 피자 M/1(피자 선택(하와이언,콤비네이션),테두리 변경 추가 선택(크림치즈크러스트 추가),세트 변경 추가 선택(추가 안함),소스 추가 선택(핫소스 1개 추가,파마산치즈 1개 추가)),크림치즈볼 6개/1"
183,넘 맛있게 먹었어용,"하프 앤 하프 피자 L/1(피자 선택(콤비네이션,갈릭),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
184,두번째 시켜먹는 후기요~ 피자는 개인적으로 콤비네이션보다 베이컨체다가 더 맛있는거 같아요 근데 여기 치킨윙 대존맛~~ 피자보다 더 맛있음 오븐구이 후기가 없어서 또 윙으로 시켰는데 담에 오븐구이 도전^^,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(핫윙&봉（10조각）),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
185,콜라 안주시는줄알고 또 시켰는데 헝ㅠㅠㅠㅠ 센스도 있으시고 맛있게 잘먹겠습니다!,"크림치즈 스테이크/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(고구마크러스트 추가),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가),음료 추가 선택(코카콜라 S 추가),토핑 추가 선택(베이컨 12ea 추가),소스 추가 선택(꿀 1개 추가))"
186,배달도 엄청 빨리오고 너무 맛있게 잘 먹었습니다,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(순수고구마),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가))"
187,맛있었어요 피자도 치즈볼도 근데 원래 하프앤하프는 음료 미포함인건가요?ㅠㅠ 그래도 맛있게 잘먹었습니다 다음에 또 시킬게요,"하프 앤 하프 피자 M/1(피자 선택(하와이언,베이컨체다치즈),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
188,여긴굿굿 누구나먹ㅇ기좋은곳,"하프 앤 하프 피자 M/1(피자 선택(순수고구마,핫불닭),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(칠성사이다 S 추가),소스 추가 선택(수제피클 2개 추가,갈릭디핑소스 2개 추가))"
189,배달도 생각보다 빨리오고 피자 맛도 너무 맛있었어요 ㅠㅠ특히 치즈볼 진짜 너무 맛있습니다... 다음에도 시킬꺼같아요 진짜 토핑양이 짱많아요,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(포테이토),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(스프라이트 L),테두리 변경 추가 선택(추가 안함),소스 추가 선택(파마산치즈 2개 추가,갈릭디핑소스 2개 추가))"
190,"너무맛있어요,, 특히 치즈볼,,,","1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(수제불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(칠성사이다 L),테두리 변경 추가 선택(추가 안함))"
191,참 맛있고 배달도 빠르네요,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),소스 추가 선택(갈릭디핑소스 2개 추가))"
192,맛있었습니다. 집근처인줄은 최근에 알았습니다.,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(스프라이트 L 추가))"
193,항상 피자 맛있게 먹습니다,"3.더 크게 XL 피자 세트/1(피자 선택(포테이토),사이드 메뉴 선택(핫윙&봉（10조각）),음료 선택(칠성사이다 L),테두리 변경 추가 선택(추가 안함))"
194,치즈볼땜에피자를먹는것같네요ㅎㅎ.하지만피자맛나네오.크림파스타는 맛있지만 너무 느끼해서ㅡㅡ 개선이필요할듯ㅡㅡ,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(고구마크러스트 추가),세트 변경 추가 선택(베이컨크림 스파게티＋콜라L 추가))"
195,오천원할인으로 시켜먹었는데 맛있게 잘 먹었습니다 요기요로 자주 이용할게요 리뷰이벤트로 주신 치즈볼도 맛있었어요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(페퍼로니),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함),토핑 추가 선택(수제불고기 60g 추가))"
196,너무 맛나게 먹었어요~~^^,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(페퍼로니),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(칠성사이다 L),테두리 변경 추가 선택(추가 안함),소스 추가 선택(핫소스 2개 추가,수제피클 2개 추가,갈릭디핑소스 2개 추가))"
197,맛있게 잘 먹었습니다,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(베이컨크림 스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함)),치킨텐더 6조각/1"
198,맛있어요!다음에̊̈ 또 시켜먹을께요,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
199,여기서만 시켜먹어요 너무 맛있어여 도우가 넘 맛있음,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
200,진짜 따뜻하게 배달오는게 대박이네요 덕분에 잘먹었습니다,"페퍼로니/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
201,울딸과 넘맛있게먹었네요ㅎ 굿,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 S 추가))"
202,.,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈떡볶이（보통맛）),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
203,👍👍👍👍👍👍👍👍👍👍👍👍,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(칠성사이다 L),테두리 변경 추가 선택(추가 안함))"
204,처음 주문해봤는데 너무 맛있게 먹었어요!! 소스도 넉넉하게 주시고 피클도 꽉꽉 담겨있고 비닐장갑이랑 물티슈까지 챙겨주시고 너무 감동받았습니다ㅠㅠㅠ 배달원분도 너무 친절하셨어요! 다음에도 또 시켜먹을게요🥰,"하프 앤 하프 피자 L/1(피자 선택(베이컨체다치즈,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
205,맛있어여 잘먹었음다~~,"순수고구마/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함),토핑 추가 선택(모짜렐라치즈 120g 추가))"
206,늘 맛있게 잘 먹고 있습니다:),"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(수제불고기),사이드 메뉴 선택(핫불닭스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(치즈크러스트 추가))"
207,엄청나게 맛있어요 치즈볼도 주심 굿굿 특히 도우맛집입니다 도우가 겁내게 맛있어여,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함)),핫윙&봉 10조각/1"
208,도우가 맛있는 집이에요,"하프 앤 하프 피자 XL/1(피자 선택(콤비네이션,베이컨체다치즈),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
209,닉네임 미네랄워터 입니다. 착오가있어서 확인이 안된것같았는데. 담번주문시 오늘 안준것까지 치즈볼2팩부탁할게요. 신랑과 넘잘먹었습니다. 피클도 수제라 간도 쎄지않고 딱이였습니다.,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함))"
210,이제 맛이 없어졌다 점점 ..?,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가))"
211,기본 콤비네이션 피자 주문했는데 맛있어요! 추천!,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
212,!!!ᆢᆢᆢ ᆢᆢ@@@@@,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,하와이언),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
213,피자 맛나네요. 또 주문할게요.,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가))"
214,토핑도 풍족하고 좋내요.,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,갈릭),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가))"
215,도우가 특히 맛있네요. 식어도 뭔가 달달한 맛. 잘 먹었습니다.,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
216,맛을 원하는분은 여기서 한번 먹어봐요,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가))"
217,인생맛피자집 찾았어요. . 갑자기 이 늦은시간에 피자시키자고 해서. 치킨또래오래단골이고 맛나. 익숙한 피자 오래 첫 주문. 피자 대박 뜨끈. 피자도 다른집보자 소스 강하지않고 치즈 맛나고. 치즈볼 완전 기대이상 ㅂㅣ닐장갑 물티슈 서비스 최고네오. 앞으로 여기서만 주문 하기로 했어오 ps 이 보온팩 아이디어 최고인듯 덕분에 뜨근한 피자 먹어서 해피했음,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(고구마크러스트 추가),세트 변경 추가 선택(추가 안함))"
218,도우가 준내게 맛있네 ㅋㅋ 바삭 쫄깃 달달 고소,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
219,배달도 빠르고 내용물이 알차네요~,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(페퍼로니),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
220,항상 따듯하게 배달해주셔서 만족~~,"하프 앤 하프 피자 L/1(피자 선택(페퍼로니,플레인치즈),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
221,너무 맛있어서 다른동네사는 친구도 배달시켜먹었다고 연락왔어요 ㅎㅎ 믿고 시키는 피자!! 진짜 맛있어용!!,"크림치즈 스테이크/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
222,이사와서 앱보고 처음 시켜봤는데 평이 좋은데는 이유가 있네요,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
223,ㆍㄴㄷㅈㅎㄹㅌㅆㄴㄷㅆㄱㄴㄷㅅㅇㅂㄱㄴㅈ,"하와이언 /1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
224,와 비주얼부터 배달 시간까지 빠르고 맛도 처음 먹어보는데 다른 브랜드 피자 못지 않게 정말 맛있게 먹었습니다!!,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
225,피자도 맛있지만 스파게티가 배달시켜본 곳 중에 가장 맛있어요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(페퍼로니),사이드 메뉴 선택(베이컨크림 스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
226,사장님이 너무 친절하게 챙겨주셔서 기분좋게 먹었습니다,"하프 앤 하프 피자 L/1(피자 선택(페퍼로니,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
227,스파게티가 정말 맛있었어요.,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(베이컨크림 스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
228,처음 시켰는데 배달도 빠르고 양도 대박 ! 또 시킬게요~,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
229,건강한 재료로 만들어서 맛있었어요,"페퍼로니/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가),토핑 추가 선택(페퍼로니 12ea 추가),소스 추가 선택(핫소스 1개 추가))"
230,언제나맛있어요!!!!!!!,"크레이지 포테이토/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가),소스 추가 선택(갈릭디핑소스 2개 추가))"
231,불고기피자랑 포테이토 완전 맛있었어요 덕분에 즐거운 식사 했습니다,"하프 앤 하프 피자 L/1(피자 선택(수제불고기,포테이토),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
232,배달이 정말 빨랐어요 20분정도 걸린거 같아요,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
233,어어 어어 맛있어 하면서먹었어요,"하프 앤 하프 피자 M/1(피자 선택(베이컨체다치즈,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
234,너무너무 맛있게 배불리 잘 먹었습니 당!!!,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가))"
235,잘먹었습니다 대박나세요,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
